16.6667	101	3	30	17	19	17	1	29	11	0	2	0	0.578947	0	2	1	0	5	0.513514	0.459459	36	14	14	-1	10000000000	0	11	0	0	3	7	0	0	0	0	0	0	0	3	0	0	1.28571	0	3
16.6667	101	3	30	17	19	17	1	29	11	0	2	0	0.578947	0	2	1	0	5	0.513514	0.459459	36	14	14	-1	10000000000	0	11	0	0	3	7	0	0	0	0	0	0	0	6	0	0	1.28571	0	3
16.6667	101	3	30	17	19	17	1	29	11	0	2	0	0.578947	0	2	1	0	5	0.513514	0.459459	36	14	14	-1	10000000000	0	11	0	0	3	7	0	0	0	0	0	0	0	9	0	0	1.28571	0	3
16.6667	101	3	30	17	19	17	1	29	11	0	2	0	0.578947	0	2	1	0	5	0.513514	0.459459	36	14	14	-1	10000000000	0	11	0	0	3	7	0	0	0	0	0	0	0	12	0	0	1.28571	0	3
16.6667	83	2	24	15	16	15	1	23	8	0	2	0	0.5	0	2	1	0	5	0.432432	0.405405	29	12	11	-1	10000000000	0	9	0	0	2	5	0	0	0	0	0	0	0	14	0	0	1.2	0	2
16.6667	83	2	24	15	16	15	1	23	8	0	2	0	0.5	0	2	1	0	5	0.432432	0.405405	29	12	11	-1	10000000000	0	9	0	0	2	5	0	0	0	0	0	0	0	16	0	0	1.2	0	2
100	5	0	1	1	1	1	0	1	0	0	0	0	0	0	1	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	16	0	0	0	0	0
16.6667	118	3	37	18	24	18	1	36	13	0	3	0	0.541667	0	4	2	0	6	0.571429	0.428571	41	15	18	-1	10000000000	0	15	0	0	3	7	0	0	0	0	0	0	0	19	0	0	1.28571	0	3
16.6667	118	3	37	18	24	18	1	36	13	0	3	0	0.541667	0	4	2	0	6	0.571429	0.428571	41	15	18	-1	10000000000	0	15	0	0	3	7	0	0	0	0	0	0	0	22	0	0	1.28571	0	3
16.6667	118	3	37	18	24	18	1	36	13	0	3	0	0.541667	0	4	2	0	6	0.571429	0.428571	41	15	18	-1	10000000000	0	15	0	0	3	7	0	0	0	0	0	0	0	25	0	0	1.28571	0	3
16.6667	118	3	37	18	24	18	1	36	13	0	3	0	0.541667	0	4	2	0	6	0.571429	0.428571	41	15	18	-1	10000000000	0	15	0	0	3	7	0	0	0	0	0	0	0	28	0	0	1.28571	0	3
