31.25	91	2	27	12	14	12	0	27	13	0	9	0	0.928571	0	13	2.92308	0	14	0.933333	0.8	1	1	1	10	0	1	-1	10000000000	2	12	0	0	2	3	0	0	0	0	0	0	0	32768	0	0	1.33333	1.33333	2
18.75	97	2	30	12	14	12	0	30	16	0	9	0	1.14286	0	14	2.92857	0	14	0.933333	0.8	2	1	1.07143	11	0	1	-1	10000000000	2	14	0	0	2	4	0	0	0	0	0	0	0	32769	0	0	1.25	1.25	2
50	85	1	25	12	12	12	0	25	13	0	9	0	1.08333	0	12	3	0	14	0.8	0.8	1	1	1	9	0	0	-1	10000000000	2	10	0	0	1	2	0	0	0	0	0	0	0	32769	0	0	1.5	1	2
93.8477	59	2	13	16	7	15	0	13	6	1	3	1	0.857143	0.0666667	0	0	0	12	0.388889	0.833333	0	0	0	2	1	0	-1	10000000000	5	15	2	1	2	6	0	2	1.5	1	0	30.5	0	32769	0	0	1.16667	1.33333	2
3.02734	43	2	7	15	6	14	0	7	1	1	1	1	0.166667	0.0714286	0	0	0	12	0.333333	0.777778	0	0	0	0	0	0	0	0	0	8	0	1	2	6	0	2	1.5	1	0	30.5	0	32769	0	0	1.16667	1.33333	2
2.93274	66	3	15	17	8	15	0	15	7	2	3	2	0.875	0.133333	0	0	0	12	0.444444	0.833333	0	0	0	2	1	0	-1	10000000000	5	19	2	2	3	8	0	3	1.66667	1	0	33	0	32769	0	0	1.25	1.375	3
0.0946045	49	3	9	16	7	14	0	9	2	2	1	1	0.285714	0.142857	0	0	0	12	0.388889	0.777778	0	0	0	0	0	0	0	0	0	11	0	1	3	8	0	3	1.66667	1	0	33	0	32769	0	0	1.25	1.375	3
0.0916481	72	4	17	18	9	15	0	17	8	3	3	2	0.888889	0.2	0	0	0	12	0.5	0.833333	0	0	0	2	1	0	-1	10000000000	5	22	2	2	4	10	0	4	1.75	1	0	34	0	32769	0	0	1.3	1.4	4
0.00295639	55	4	11	17	8	14	0	11	3	3	1	1	0.375	0.214286	0	0	0	12	0.444444	0.777778	0	0	0	0	0	0	0	0	0	14	0	1	4	10	0	4	1.75	1	0	34	0	32769	0	0	1.3	1.4	4
0.002864	78	5	19	19	8	15	0	19	11	4	5	2	1.375	0.266667	0	0	0	12	0.444444	0.833333	0	0	0	2	1	0	-1	10000000000	5	25	2	2	5	12	0	5	1.8	1	0	34.6	0	32769	0	0	1.33333	1.41667	5
9.23872e-05	61	5	13	18	7	14	0	13	6	4	3	1	0.857143	0.285714	0	0	0	12	0.388889	0.777778	0	0	0	0	0	0	0	0	0	17	0	1	5	12	0	5	1.8	1	0	34.6	0	32769	0	0	1.33333	1.41667	5
9.53674e-05	51	4	10	16	6	13	0	10	4	3	2	1	0.666667	0.230769	0	0	0	12	0.333333	0.722222	0	0	0	0	0	0	0	0	0	12	0	0	4	9	0	4	2	1	0	36.75	0	32769	0	0	1.33333	1.33333	4
90.9149	85	3	23	17	13	16	0	23	10	1	4	1	0.769231	0.0625	0	0	0	14	0.590909	0.727273	0	0	0	8	2	3	-1	10000000000	7	27	3	1	3	8	0	3	2	1	0	54.3333	0	32769	0	0	1.25	1.375	3
2.93274	56	3	10	16	7	15	0	10	3	1	2	1	0.428571	0.0666667	0	0	0	14	0.318182	0.681818	0	0	0	2	1	0	-1	10000000000	0	15	0	1	3	8	0	3	2	1	0	54.3333	0	32769	0	0	1.25	1.375	3
